"seed_id","seed_value"
2140,713294467
2141,668764710
2142,179434961
2143,767859950
2144,578263449
2145,380696649
2146,179559719
2147,1823798
2148,455239000
2149,550120228
2150,134923663
2151,395992630
2152,260257450
2153,386753491
2154,753515445
2155,431754983
2156,621988191
2157,47866743
2158,621871158
2159,957541445
2160,67719649
2161,197519116
2162,58799091
2163,501122629
2164,893165466
2165,316618657
2166,371815811
2167,952731813
2168,781957920
2169,254896175
2170,234525083
2171,143961800
2172,782610546
2173,922163881
2174,864463754
2175,522464864
2176,829507594
2177,413606705
2178,56137900
2179,801400448
2180,709189845
2181,115946046
2182,601082815
2183,175064487
2184,114476980
2185,198327470
2186,382983361
2187,776231018
2188,821963693
2189,897551039
2190,108442097
2191,118789702
2192,297217937
2193,443586382
2194,538288481
2195,599354563
2196,334793410
2197,109447470
2198,183992558
2199,420146432
2200,876416838
2201,223961748
2202,444564765
2203,536057586
2204,980288514
2205,248137250
2206,96885973
2207,447373170
2208,885556063
2209,818207291
2210,993305060
2211,338298599
2212,311046656
2213,784910057
2214,306124772
2215,398782511
2216,206083430
2217,110991624
2218,1954652
2219,912613056
2220,97700385
2221,48162090
2222,766737150
2223,877241938
2224,791425079
2225,775676469
2226,407922223
2227,626535894
2228,803290481
2229,648889518
2230,207060479
2231,891383510
2232,239379188
2233,807641921
2234,67789566
2235,679425340
2236,378257650
2237,326373421
2238,630219485
2239,937639824
2240,815107140
2241,797384548
2242,227793172
2243,774369522
2244,684093067
2245,342022650
2246,28852303
2247,145050991
2248,151058553
2249,105092687
2250,947197963
2251,452405148
2252,996123420
2253,934353520
2254,496960376
2255,196683233
2256,229388416
2257,558190326
2258,877758360
2259,251965462
2260,530357497
2261,25215803
2262,346266414
2263,609823410
2264,335602571
2265,169380392
2266,646724933
2267,701233515
2268,664734480
2269,454996707
2270,170576305
2271,872138060
2272,401400799
2273,549703827
2274,316198195
2275,959376854
2276,866002868
2277,886823345
2278,605021874
2279,252024744
2280,200379952
2281,199023889
2282,906406358
2283,813496931
2284,730530053
2285,675807631
2286,846332225
2287,394024309
2288,412124409
2289,824248274
2290,884891769
2291,22086266
2292,650112430
2293,183352164
2294,185880837
2295,242131626
2296,253976989
2297,516078377
2298,829764279
2299,680398999
2300,867179005
2301,511601093
2302,365402455
2303,736349702
2304,27091868
2305,172589545
2306,365802941
2307,302352336
2308,36759318
2309,871717488
2310,113274385
2311,10410193
2312,867361973
2313,59718913
2314,68563118
2315,59964740
2316,322765306
2317,453636444
2318,625964494
2319,513594356
2320,406603764
2321,27197014
2322,637378673
2323,98637465
2324,859956290
2325,676847899
2326,963840812
2327,209216894
2328,518684954
2329,535658647
2330,616563947
2331,260102810
2332,110950577
2333,398103000
2334,315864718
2335,662474767
2336,711588004
2337,710581509
2338,560807512
2339,998837366
2340,973807405
2341,91980711
2342,796049135
2343,500710673
2344,179173921
2345,148753141
2346,370853987
2347,795338047
2348,7752906
2349,422012438
2350,246671413
2351,635591723
2352,565975655
2353,412033887
2354,151930859
2355,976099223
2356,671967345
2357,426256074
2358,227000711
2359,333854533
2360,924528820
2361,869296138
2362,647310462
2363,75348583
2364,251002234
2365,57227539
2366,569749868
2367,158130589
2368,92086080
2369,96947849
2370,838394399
2371,832956269
2372,565665835
2373,770495261
2374,593971247
2375,796032939
2376,892328720
2377,813964913
2378,774568881
2379,210530594
2380,601998810
2381,130657756
2382,568269525
2383,555032883
2384,377480420
2385,232827119
2386,72145333
2387,275800306
2388,417681509
2389,461521460
2390,698318239
2391,451363762
2392,620790898
2393,973265879
2394,53191209
2395,707883077
2396,642210969
2397,341082831
2398,297423641
2399,333896544
2400,730314423
2401,155733885
2402,880035490
2403,379503609
2404,394256123
2405,740645071
2406,316688924
2407,905265646
2408,84530880
2409,430935856
2410,351451391
2411,731482065
2412,862766208
2413,534143340
2414,25655745
2415,942329763
2416,155728130
2417,314354747
2418,549364093
2419,152865006
2420,585975290
2421,74359755
2422,484410835
2423,388253128
2424,580128032
2425,924513057
2426,730134506
2427,479160767
2428,770169224
2429,511602970
2430,971361398
2431,24314603
2432,869729106
2433,547948213
2434,956171916
2435,213067191
2436,85352799
2437,38528043
2438,291359154
2439,202680875
2440,439159726
2441,59411051
2442,60737787
2443,95470639
2444,856717372
2445,640721500
2446,150870105
2447,908875749
2448,828133324
2449,259683525
2450,78654972
2451,10524305
2452,657448519
2453,457382013
2454,780651638
2455,267170371
2456,7469790
2457,959750807
2458,656302014
2459,869016597
2460,637552962
2461,142848801
2462,457550329
2463,657645694
2464,977517658
2465,933143582
2466,917457736
2467,587307087
2468,592229172
2469,840482258
2470,705422175
2471,519524804
2472,811060446
2473,105891213
2474,245260943
2475,516533126
2476,195816198
2477,874589174
2478,289466437
2479,220004030
2480,79936077
2481,58999325
2482,380640515
2483,388590971
2484,146631431
2485,454749516
2486,170059541
2487,386070698
2488,792411706
2489,350294203
2490,24320099
2491,435879687
2492,563255633
2493,388455052
2494,56500444
2495,580963588
2496,548595877
2497,637097885
2498,470984985
2499,758367400
2500,625499645
2501,551627530
2502,676074663
2503,166524440
2504,4700176
2505,343184969
2506,125981999
2507,933542892
2508,521887461
2509,111678120
2510,504381548
2511,393010917
2512,633896077
2513,390638707
2514,654947497
2515,499353295
2516,909814435
2517,219939349
2518,400212085
2519,503982944
2520,245364306
2521,823410568
2522,93046521
2523,485443153
2524,510402695
2525,491259486
2526,537257336
2527,79561103
2528,960478537
2529,102005003
2530,592165345
2531,8021096
2532,376272291
2533,587128126
2534,856854204
2535,948731881
2536,976926777
2537,724956100
2538,762978870
2539,581398232
2540,821996411
2541,223099646
2542,972448654
2543,53586995
2544,231023793
2545,81541241
2546,498885361
2547,494968762
2548,20333114
2549,215484200
2550,922647469
2551,434671066
2552,416025958
2553,612879016
2554,522387119
2555,279730420
2556,653238085
2557,481418462
2558,495916290
2559,95426054
2560,520993580
2561,599422040
2562,355874645
2563,673208360
2564,111375903
2565,581990079
2566,188737838
2567,476499529
2568,570763119
2569,813336881
2570,312268975
2571,131820947
2572,31302800
2573,898281500
2574,849191972
2575,528920600
2576,685100770
2577,845863860
2578,112179712
2579,758226357
2580,183458987
2581,773091465
2582,740180125
2583,999626859
2584,427458237
2585,465582796
2586,714763017
2587,409505047
2588,489678570
2589,889366213
2590,565914570
2591,702676021
2592,975488373
2593,146743235
2594,687930493
2595,493177222
2596,631925622
2597,932102045
2598,114080397
2599,235385434
2600,599027915
2601,605508128
2602,192775345
2603,207878735
2604,960296786
2605,33066961
2606,630815101
2607,245615448
2608,250016984
2609,289628685
2610,599883907
2611,685711401
2612,294098280
2613,283237657
2614,630574753
2615,746691862
2616,211259487
2617,393740048
2618,848422796
2619,533568430
2620,247880423
2621,408918392
2622,568468686
2623,820116184
2624,171481027
2625,116481790
2626,830307286
2627,566539304
2628,262840166
2629,318965095
2630,509730601
2631,363065589
2632,742096610
2633,21346487
2634,474049851
2635,919122653
2636,351643396
2637,51584659
2638,483821331
2639,634979231
2640,577374457
2641,356878608
2642,78658179
2643,535172208
2644,482490167
2645,689160625
2646,41463416
2647,696875139
2648,21334679
2649,388204136
2650,677478937
2651,415893334
2652,213494305
2653,776317404
2654,215243199
2655,48940274
2656,823740282
2657,241073147
2658,15198517
2659,40666826
2660,806884090
2661,876308997
2662,600680051
2663,205661558
2664,636861125
2665,495135454
2666,604796726
2667,184073935
2668,110612024
2669,773492675
2670,744524027
2671,307585835
2672,926036580
2673,69393348
2674,218412058
2675,184867900
2676,749681927
2677,621834964
2678,160934888
2679,761071514
2680,795852857
2681,302422910
2682,604389048
2683,777654726
2684,110545318
2685,21828903
2686,320543997
2687,592459687
2688,693679606
2689,657412841
2690,20384329
2691,727645807
2692,577993063
2693,35555909
2694,857282992
2695,585144880
2696,225121144
2697,984051607
2698,155957590
2699,757512104
2700,766495540
2701,985372688
2702,376465487
2703,974431714
2704,204111331
2705,731602513
2706,962827639
2707,617121751
2708,663642226
2709,596848347
2710,376377998
2711,443177668
2712,237961961
2713,516278189
2714,568871097
2715,237170024
2716,91199293
2717,83435809
2718,589405541
2719,170401320
2720,514809323
2721,334073228
2722,487448401
2723,627220373
2724,219530217
2725,429764189
2726,578699248
2727,906875394
2728,663764889
2729,569390845
2730,403581628
2731,621311978
2732,202043091
2733,341379701
2734,97890870
2735,251618886
2736,880685964
2737,220772210
2738,610958120
2739,729444129
2740,335160677
2741,222500075
2742,944490940
2743,35269145
2744,684165662
2745,693214122
2746,776591668
2747,366089072
2748,967493501
2749,629429035
2750,109519653
2751,982394712
2752,650744306
2753,904758995
2754,460049850
2755,73687594
2756,664955252
2757,631088424
2758,150441780
2759,747006886
2760,714553099
2761,640412203
2762,707231667
2763,948177098
2764,315186391
2765,811064422
2766,580116447
2767,119408069
2768,418266392
2769,599057753
2770,672098873
2771,461496524
2772,185362888
2773,266914408
2774,456236436
2775,627880395
2776,929618348
2777,108729621
2778,462722869
2779,645109916
2780,62776685
2781,499795773
2782,343635983
2783,267267709
2784,796022448
2785,912890828
2786,891766163
2787,132107580
2788,861756400
2789,47488584
2790,425280226
2791,837457714
2792,600753007
2793,545660565
2794,801182299
2795,319496992
2796,99065114
2797,594114169
2798,192715596
2799,44882972
2800,199009173
2801,623111371
2802,643462182
2803,78916611
2804,864520657
2805,568919449
2806,301373973
2807,432509674
2808,431154555
2809,440282219
2810,577684606
2811,385410256
2812,697083529
2813,366836186
2814,873173299
2815,559306897
2816,258855115
2817,899331580
2818,925266813
2819,775071758
2820,367183356
2821,127422386
2822,777506033
2823,556977805
2824,480355387
2825,954957034
2826,891302286
2827,18960113
2828,445417917
2829,678418904
2830,617122277
2831,554279724
2832,460584225
2833,577652240
2834,559130069
2835,936596975
2836,858539262
2837,210648928
2838,573532871
2839,87057165
2840,785316253
2841,929272039
2842,883340909
2843,780022235
2844,845505152
2845,695530270
2846,87419324
2847,311559205
2848,854827702
2849,532644371
2850,933337496
2851,635356859
2852,641622783
2853,942269280
2854,463944395
2855,444655262
2856,277711835
2857,5918714
2858,461723983
2859,23737914
2860,564204435
2861,450312408
2862,948448509
2863,642928791
2864,658693288
2865,964302645
2866,250639830
2867,300576483
2868,748515291
2869,772754881
2870,152232560
2871,206812871
2872,793515514
2873,211201548
2874,699696946
2875,30833903
2876,307572079
2877,362608921
2878,969997624
2879,829523577
2880,852159870
2881,661249726
2882,766428346
2883,842070372
2884,465977336
2885,955366902
2886,381775774
2887,954456873
2888,682475924
2889,195596139
2890,611663261
2891,418254819
2892,849969441
2893,998557048
2894,106566099
2895,448200991
2896,188740369
2897,499758433
2898,403714851
2899,116616909
2900,48676748
2901,173794386
2902,976766235
2903,316795074
2904,794721856
2905,158883859
2906,748302374
2907,416887558
2908,177212234
2909,389503186
2910,86352947
2911,779184238
2912,321137890
2913,885944814
2914,405780229
2915,875853113
2916,518350873
2917,339979186
2918,625329203
2919,59833293
2920,775933112
2921,458950818
2922,279783501
2923,965127267
2924,275042494
2925,853723600
2926,965859979
2927,894372681
2928,919911722
2929,689186491
2930,673131518
2931,389834748
2932,253849894
2933,872180190
2934,693236932
2935,630355458
2936,382054220
2937,561693880
2938,464821143
2939,825291631
2940,483712882
2941,740592018
2942,405470516
2943,741480358
2944,393734826
2945,558516798
2946,676253633
2947,79202536
2948,143194541
2949,70420960
2950,515943169
2951,73066634
2952,849095048
2953,198084203
2954,706189410
2955,508561408
2956,551657647
2957,397383119
2958,519680905
2959,590085525
2960,685936920
2961,989045448
2962,75611722
2963,971142824
2964,603014561
2965,110476509
2966,934938909
2967,10299390
2968,382644040
2969,307960446
2970,178344980
2971,681278251
2972,611400048
2973,402568426
2974,420975734
2975,41618759
2976,745826804
2977,143261991
2978,671878516
2979,179334320
2980,241138853
2981,998425533
2982,976660443
2983,606186717
2984,145080048
2985,821356483
2986,149508994
2987,394607219
2988,378193290
2989,7173546
2990,730451956
2991,88431010
2992,590640518
2993,117568938
2994,591098766
2995,754512795
2996,671982970
2997,596705483
2998,53009358
2999,27108639
3000,453772857
3001,841324894
3002,881143557
3003,666282495
3004,300008789
3005,666093516
3006,236972738
3007,751184082
3008,364932238
3009,888919761
3010,458880146
3011,875565480
3012,183357152
3013,434189538
3014,798189207
3015,400160054
3016,17623317
3017,689751399
3018,978275464
3019,154094367
3020,403479302
3021,581449974
3022,111043578
3023,661577087
3024,623330060
3025,676413568
3026,162021884
3027,76744325
3028,994669037
3029,159351445
3030,58548396
3031,42711407
3032,968593808
3033,96322650
3034,140707191
3035,666330581
3036,52943972
3037,828200975
3038,562141190
3039,622605717
3040,740655138
3041,192475763
3042,598805604
3043,15243129
3044,77243416
3045,145451697
3046,829450686
3047,264338914
3048,603224690
3049,503851794
3050,301215467
3051,927759617
3052,142069920
3053,331991451
3054,898181350
3055,491002960
3056,330783278
3057,822883040
3058,522774704
3059,371085283
3060,871499073
3061,992723061
3062,301310041
3063,193891195
3064,582246601
3065,169500231
3066,622648958
3067,768011806
3068,185044239
3069,226870583
3070,432850051
3071,736386232
3072,196095022
3073,687964390
3074,572813885
3075,15080567
3076,474218320
3077,344790865
3078,86840889
3079,771719161
3080,119407672
3081,484487399
3082,185487325
3083,905341333
3084,31356397
3085,415644605
3086,698074127
3087,79652726
3088,462708573
3089,713392389
3090,939169465
3091,207615468
3092,198920951
3093,60121864
3094,788040401
3095,339397776
